structure_id,relative_cif_path,graph_file,num_nodes,num_edges,node_feature_dim,edge_feature_dim,energy,delta_energy,lower_rotation,displacement,upper_rotation
L100_D0_U40,r100/t0/t0_40.cif,L100_D0_U40.pkl,156,3618,4,3,-936.13923,0.5005700000000388,100.0,0.0,40.0
L100_D0_U60,r100/t0/t0_60.cif,L100_D0_U60.pkl,156,3750,4,3,-936.40834,0.2314600000000837,100.0,0.0,60.0
L100_D0_U80,r100/t0/t0_80.cif,L100_D0_U80.pkl,156,3760,4,3,-936.43894,0.2008600000000342,100.0,0.0,80.0
L100_D1.2_U0,r100/t1.2/t1.2_0.cif,L100_D1.2_U0.pkl,156,3588,4,3,-936.24026,0.3995400000000018,100.0,1.2,0.0
L100_D1.2_U100,r100/t1.2/t1.2_100.cif,L100_D1.2_U100.pkl,156,3690,4,3,-936.42954,0.210260000000062,100.0,1.2,100.0
L100_D1.2_U120,r100/t1.2/t1.2_120.cif,L100_D1.2_U120.pkl,156,3636,4,3,-936.36094,0.2788600000000087,100.0,1.2,120.0
L100_D1.2_U140,r100/t1.2/t1.2_140.cif,L100_D1.2_U140.pkl,156,3562,4,3,-936.18172,0.4580799999999954,100.0,1.2,140.0
L100_D1.2_U160,r100/t1.2/t1.2_160.cif,L100_D1.2_U160.pkl,156,3592,4,3,-936.14723,0.4925700000000006,100.0,1.2,160.0
L100_D1.2_U180,r100/t1.2/t1.2_180.cif,L100_D1.2_U180.pkl,156,3496,4,3,-936.06341,0.5763900000000604,100.0,1.2,180.0
L100_D1.2_U20,r100/t1.2/t1.2_20.cif,L100_D1.2_U20.pkl,156,3574,4,3,-936.20073,0.4390700000000151,100.0,1.2,20.0
L100_D1.2_U200,r100/t1.2/t1.2_200.cif,L100_D1.2_U200.pkl,156,3868,4,3,-936.98084,-0.3410399999999072,100.0,1.2,200.0
L100_D1.2_U220,r100/t1.2/t1.2_220.cif,L100_D1.2_U220.pkl,156,3900,4,3,-937.18945,-0.5496499999999287,100.0,1.2,220.0
L100_D1.2_U240,r100/t1.2/t1.2_240.cif,L100_D1.2_U240.pkl,156,3986,4,3,-937.17443,-0.5346299999999928,100.0,1.2,240.0
L100_D1.2_U260,r100/t1.2/t1.2_260.cif,L100_D1.2_U260.pkl,156,3716,4,3,-936.45506,0.1847400000000334,100.0,1.2,260.0
L100_D1.2_U280,r100/t1.2/t1.2_280.cif,L100_D1.2_U280.pkl,156,3652,4,3,-936.2702,0.3695999999999912,100.0,1.2,280.0
L100_D1.2_U300,r100/t1.2/t1.2_300.cif,L100_D1.2_U300.pkl,156,3730,4,3,-936.47798,0.1618200000000342,100.0,1.2,300.0
L100_D1.2_U320,r100/t1.2/t1.2_320.cif,L100_D1.2_U320.pkl,156,3624,4,3,-936.33421,0.305590000000052,100.0,1.2,320.0
L100_D1.2_U340,r100/t1.2/t1.2_340.cif,L100_D1.2_U340.pkl,156,3608,4,3,-936.29371,0.3460900000000038,100.0,1.2,340.0
L100_D1.2_U40,r100/t1.2/t1.2_40.cif,L100_D1.2_U40.pkl,156,3610,4,3,-936.23257,0.4072300000000268,100.0,1.2,40.0
L100_D1.2_U60,r100/t1.2/t1.2_60.cif,L100_D1.2_U60.pkl,156,3586,4,3,-936.15649,0.483310000000074,100.0,1.2,60.0
L100_D1.2_U80,r100/t1.2/t1.2_80.cif,L100_D1.2_U80.pkl,156,3748,4,3,-936.48906,0.1507400000000416,100.0,1.2,80.0
L100_D2.4_U0,r100/t2.4/t2.4_0.cif,L100_D2.4_U0.pkl,156,3644,4,3,-936.27442,0.3653800000000728,100.0,2.4,0.0
L100_D2.4_U100,r100/t2.4/t2.4_100.cif,L100_D2.4_U100.pkl,156,3582,4,3,-936.34252,0.2972800000000006,100.0,2.4,100.0
L100_D2.4_U120,r100/t2.4/t2.4_120.cif,L100_D2.4_U120.pkl,156,3602,4,3,-936.2875,0.3523000000000138,100.0,2.4,120.0
L100_D2.4_U140,r100/t2.4/t2.4_140.cif,L100_D2.4_U140.pkl,156,3550,4,3,-936.09321,0.5465900000000374,100.0,2.4,140.0
L100_D2.4_U160,r100/t2.4/t2.4_160.cif,L100_D2.4_U160.pkl,156,3516,4,3,-936.04865,0.5911500000000842,100.0,2.4,160.0
L100_D2.4_U180,r100/t2.4/t2.4_180.cif,L100_D2.4_U180.pkl,156,3766,4,3,-936.84789,-0.2080899999999701,100.0,2.4,180.0
L100_D2.4_U20,r100/t2.4/t2.4_20.cif,L100_D2.4_U20.pkl,156,3522,4,3,-936.12651,0.5132899999999836,100.0,2.4,20.0
L100_D2.4_U200,r100/t2.4/t2.4_200.cif,L100_D2.4_U200.pkl,156,3474,4,3,-936.0401,0.5996999999999844,100.0,2.4,200.0
L100_D2.4_U220,r100/t2.4/t2.4_220.cif,L100_D2.4_U220.pkl,156,3948,4,3,-937.24928,-0.6094799999999623,100.0,2.4,220.0
L100_D2.4_U240,r100/t2.4/t2.4_240.cif,L100_D2.4_U240.pkl,156,3780,4,3,-936.28302,0.3567800000000716,100.0,2.4,240.0
L100_D2.4_U260,r100/t2.4/t2.4_260.cif,L100_D2.4_U260.pkl,156,3760,4,3,-936.35519,0.2846100000000433,100.0,2.4,260.0
L100_D2.4_U280,r100/t2.4/t2.4_280.cif,L100_D2.4_U280.pkl,156,3660,4,3,-936.29874,0.3410600000000841,100.0,2.4,280.0
L100_D2.4_U300,r100/t2.4/t2.4_300.cif,L100_D2.4_U300.pkl,156,3588,4,3,-936.35417,0.2856300000000829,100.0,2.4,300.0
L100_D2.4_U320,r100/t2.4/t2.4_320.cif,L100_D2.4_U320.pkl,156,3674,4,3,-936.51281,0.1269900000000916,100.0,2.4,320.0
L100_D2.4_U340,r100/t2.4/t2.4_340.cif,L100_D2.4_U340.pkl,156,3678,4,3,-936.4326,0.2072000000000571,100.0,2.4,340.0
L100_D2.4_U40,r100/t2.4/t2.4_40.cif,L100_D2.4_U40.pkl,156,3668,4,3,-936.33681,0.3029900000000225,100.0,2.4,40.0
L100_D2.4_U60,r100/t2.4/t2.4_60.cif,L100_D2.4_U60.pkl,156,3978,4,3,-937.08889,-0.4490899999999556,100.0,2.4,60.0
L100_D2.4_U80,r100/t2.4/t2.4_80.cif,L100_D2.4_U80.pkl,156,3972,4,3,-937.1166,-0.4767999999999119,100.0,2.4,80.0
L100_D3.6_U0,r100/t3.6/t3.6_0.cif,L100_D3.6_U0.pkl,156,3670,4,3,-936.24591,0.3938900000000558,100.0,3.6,0.0
L100_D3.6_U100,r100/t3.6/t3.6_100.cif,L100_D3.6_U100.pkl,156,3628,4,3,-936.43761,0.2021900000000869,100.0,3.6,100.0
L100_D3.6_U120,r100/t3.6/t3.6_120.cif,L100_D3.6_U120.pkl,156,3642,4,3,-936.27845,0.3613500000000158,100.0,3.6,120.0
L100_D3.6_U140,r100/t3.6/t3.6_140.cif,L100_D3.6_U140.pkl,156,3614,4,3,-936.10671,0.5330900000000156,100.0,3.6,140.0
L100_D3.6_U160,r100/t3.6/t3.6_160.cif,L100_D3.6_U160.pkl,156,3564,4,3,-936.10741,0.5323900000000776,100.0,3.6,160.0
L100_D3.6_U180,r100/t3.6/t3.6_180.cif,L100_D3.6_U180.pkl,156,3582,4,3,-936.28157,0.3582300000000487,100.0,3.6,180.0
L100_D3.6_U20,r100/t3.6/t3.6_20.cif,L100_D3.6_U20.pkl,156,3578,4,3,-936.1574,0.4823999999999842,100.0,3.6,20.0
L100_D3.6_U200,r100/t3.6/t3.6_200.cif,L100_D3.6_U200.pkl,156,3770,4,3,-936.75214,-0.1123400000000174,100.0,3.6,200.0
L100_D3.6_U220,r100/t3.6/t3.6_220.cif,L100_D3.6_U220.pkl,156,3856,4,3,-936.99644,-0.3566399999999703,100.0,3.6,220.0
L100_D3.6_U240,r100/t3.6/t3.6_240.cif,L100_D3.6_U240.pkl,156,3754,4,3,-936.49467,0.1451299999999946,100.0,3.6,240.0
L100_D3.6_U260,r100/t3.6/t3.6_260.cif,L100_D3.6_U260.pkl,156,3694,4,3,-936.39245,0.247349999999983,100.0,3.6,260.0
L100_D3.6_U280,r100/t3.6/t3.6_280.cif,L100_D3.6_U280.pkl,156,3656,4,3,-936.31883,0.3209699999999884,100.0,3.6,280.0
L100_D3.6_U300,r100/t3.6/t3.6_300.cif,L100_D3.6_U300.pkl,156,3570,4,3,-936.30582,0.3339799999999968,100.0,3.6,300.0
L100_D3.6_U320,r100/t3.6/t3.6_320.cif,L100_D3.6_U320.pkl,156,3676,4,3,-936.44565,0.194150000000036,100.0,3.6,320.0
L100_D3.6_U340,r100/t3.6/t3.6_340.cif,L100_D3.6_U340.pkl,156,3694,4,3,-936.45698,0.1828199999999924,100.0,3.6,340.0
L100_D3.6_U40,r100/t3.6/t3.6_40.cif,L100_D3.6_U40.pkl,156,3642,4,3,-936.29072,0.3490800000000718,100.0,3.6,40.0
L100_D3.6_U60,r100/t3.6/t3.6_60.cif,L100_D3.6_U60.pkl,156,3630,4,3,-936.31782,0.3219800000000532,100.0,3.6,60.0
L100_D3.6_U80,r100/t3.6/t3.6_80.cif,L100_D3.6_U80.pkl,156,3944,4,3,-937.20322,-0.563419999999951,100.0,3.6,80.0
L100_D4.8_U0,r100/t4.8/t4.8_0.cif,L100_D4.8_U0.pkl,156,3582,4,3,-936.10892,0.5308800000000247,100.0,4.8,0.0
L100_D4.8_U100,r100/t4.8/t4.8_100.cif,L100_D4.8_U100.pkl,156,3718,4,3,-936.58728,0.0525200000000722,100.0,4.8,100.0
L100_D4.8_U120,r100/t4.8/t4.8_120.cif,L100_D4.8_U120.pkl,156,3654,4,3,-936.30968,0.330120000000079,100.0,4.8,120.0
L100_D4.8_U140,r100/t4.8/t4.8_140.cif,L100_D4.8_U140.pkl,156,3596,4,3,-936.1785,0.4613000000000511,100.0,4.8,140.0
L100_D4.8_U160,r100/t4.8/t4.8_160.cif,L100_D4.8_U160.pkl,156,3574,4,3,-936.15947,0.4803299999999808,100.0,4.8,160.0
L100_D4.8_U180,r100/t4.8/t4.8_180.cif,L100_D4.8_U180.pkl,156,3588,4,3,-936.29562,0.3441800000000512,100.0,4.8,180.0
L100_D4.8_U20,r100/t4.8/t4.8_20.cif,L100_D4.8_U20.pkl,156,3558,4,3,-936.1115,0.5283000000000584,100.0,4.8,20.0
L100_D4.8_U200,r100/t4.8/t4.8_200.cif,L100_D4.8_U200.pkl,156,3678,4,3,-936.44596,0.1938400000000228,100.0,4.8,200.0
L100_D4.8_U220,r100/t4.8/t4.8_220.cif,L100_D4.8_U220.pkl,156,3764,4,3,-936.56801,0.0717900000000781,100.0,4.8,220.0
L100_D4.8_U240,r100/t4.8/t4.8_240.cif,L100_D4.8_U240.pkl,156,3666,4,3,-936.43313,0.206670000000031,100.0,4.8,240.0
L100_D4.8_U260,r100/t4.8/t4.8_260.cif,L100_D4.8_U260.pkl,156,3724,4,3,-936.46545,0.174350000000004,100.0,4.8,260.0
L100_D4.8_U280,r100/t4.8/t4.8_280.cif,L100_D4.8_U280.pkl,156,3678,4,3,-936.37059,0.2692100000000437,100.0,4.8,280.0
L100_D4.8_U300,r100/t4.8/t4.8_300.cif,L100_D4.8_U300.pkl,156,3598,4,3,-936.16892,0.4708800000000792,100.0,4.8,300.0
L100_D4.8_U320,r100/t4.8/t4.8_320.cif,L100_D4.8_U320.pkl,156,3558,4,3,-936.00635,0.6334500000000389,100.0,4.8,320.0
L100_D4.8_U340,r100/t4.8/t4.8_340.cif,L100_D4.8_U340.pkl,156,3574,4,3,-936.04871,0.5910900000000083,100.0,4.8,340.0
L100_D4.8_U40,r100/t4.8/t4.8_40.cif,L100_D4.8_U40.pkl,156,3624,4,3,-936.28603,0.3537700000000541,100.0,4.8,40.0
L100_D4.8_U60,r100/t4.8/t4.8_60.cif,L100_D4.8_U60.pkl,156,3616,4,3,-936.34305,0.2967500000000882,100.0,4.8,60.0
L100_D4.8_U80,r100/t4.8/t4.8_80.cif,L100_D4.8_U80.pkl,156,3918,4,3,-937.1897,-0.5498999999999796,100.0,4.8,80.0
L100_D6_U0,r100/t6.0/t6.0_0.cif,L100_D6_U0.pkl,156,3516,4,3,-936.08716,0.5526399999999967,100.0,6.0,0.0
L100_D6_U100,r100/t6.0/t6.0_100.cif,L100_D6_U100.pkl,156,3892,4,3,-937.06573,-0.4259299999999939,100.0,6.0,100.0
L100_D6_U120,r100/t6.0/t6.0_120.cif,L100_D6_U120.pkl,156,3632,4,3,-936.2796,0.3602000000000771,100.0,6.0,120.0
L100_D6_U140,r100/t6.0/t6.0_140.cif,L100_D6_U140.pkl,156,3576,4,3,-936.23262,0.4071800000000394,100.0,6.0,140.0
L100_D6_U160,r100/t6.0/t6.0_160.cif,L100_D6_U160.pkl,156,3574,4,3,-936.18115,0.4586500000000342,100.0,6.0,160.0
L100_D6_U180,r100/t6.0/t6.0_180.cif,L100_D6_U180.pkl,156,3586,4,3,-936.18122,0.4585799999999835,100.0,6.0,180.0
L100_D6_U20,r100/t6.0/t6.0_20.cif,L100_D6_U20.pkl,156,3564,4,3,-936.19137,0.4484300000000303,100.0,6.0,20.0
L100_D6_U200,r100/t6.0/t6.0_200.cif,L100_D6_U200.pkl,156,3652,4,3,-936.29249,0.3473099999999931,100.0,6.0,200.0
L100_D6_U220,r100/t6.0/t6.0_220.cif,L100_D6_U220.pkl,156,3666,4,3,-936.39075,0.2490500000000111,100.0,6.0,220.0
L100_D6_U240,r100/t6.0/t6.0_240.cif,L100_D6_U240.pkl,156,3776,4,3,-936.49546,0.1443400000000565,100.0,6.0,240.0
L100_D6_U260,r100/t6.0/t6.0_260.cif,L100_D6_U260.pkl,156,3776,4,3,-936.48103,0.158770000000004,100.0,6.0,260.0
L100_D6_U280,r100/t6.0/t6.0_280.cif,L100_D6_U280.pkl,156,3684,4,3,-936.44773,0.1920700000000579,100.0,6.0,280.0
L100_D6_U300,r100/t6.0/t6.0_300.cif,L100_D6_U300.pkl,156,3652,4,3,-936.34352,0.2962800000000243,100.0,6.0,300.0
L100_D6_U320,r100/t6.0/t6.0_320.cif,L100_D6_U320.pkl,156,3620,4,3,-936.17283,0.4669700000000603,100.0,6.0,320.0
L100_D6_U340,r100/t6.0/t6.0_340.cif,L100_D6_U340.pkl,156,3590,4,3,-936.12255,0.51724999999999,100.0,6.0,340.0
L100_D6_U40,r100/t6.0/t6.0_40.cif,L100_D6_U40.pkl,156,3544,4,3,-936.13876,0.501039999999989,100.0,6.0,40.0
L100_D6_U60,r100/t6.0/t6.0_60.cif,L100_D6_U60.pkl,156,3576,4,3,-936.22462,0.4151800000000776,100.0,6.0,60.0
L100_D6_U80,r100/t6.0/t6.0_80.cif,L100_D6_U80.pkl,156,3936,4,3,-937.11863,-0.4788300000000163,100.0,6.0,80.0
L100_D7.2_U0,r100/t7.2/t7.2_0.cif,L100_D7.2_U0.pkl,156,3596,4,3,-936.17352,0.4662799999999834,100.0,7.2,0.0
L100_D7.2_U100,r100/t7.2/t7.2_100.cif,L100_D7.2_U100.pkl,156,3794,4,3,-936.53504,0.1047600000000557,100.0,7.2,100.0
L100_D7.2_U120,r100/t7.2/t7.2_120.cif,L100_D7.2_U120.pkl,156,3660,4,3,-936.32657,0.3132300000000896,100.0,7.2,120.0
L100_D7.2_U140,r100/t7.2/t7.2_140.cif,L100_D7.2_U140.pkl,156,3602,4,3,-936.26285,0.3769500000000789,100.0,7.2,140.0
L100_D7.2_U160,r100/t7.2/t7.2_160.cif,L100_D7.2_U160.pkl,156,3594,4,3,-936.18542,0.4543800000000146,100.0,7.2,160.0
L100_D7.2_U180,r100/t7.2/t7.2_180.cif,L100_D7.2_U180.pkl,156,3594,4,3,-936.17542,0.4643800000000055,100.0,7.2,180.0
L100_D7.2_U20,r100/t7.2/t7.2_20.cif,L100_D7.2_U20.pkl,156,3590,4,3,-936.2025,0.4373000000000502,100.0,7.2,20.0
L100_D7.2_U200,r100/t7.2/t7.2_200.cif,L100_D7.2_U200.pkl,156,3600,4,3,-936.15294,0.4868600000000924,100.0,7.2,200.0
L100_D7.2_U220,r100/t7.2/t7.2_220.cif,L100_D7.2_U220.pkl,156,3708,4,3,-936.35043,0.2893700000000763,100.0,7.2,220.0
L100_D7.2_U240,r100/t7.2/t7.2_240.cif,L100_D7.2_U240.pkl,156,3850,4,3,-936.54047,0.099330000000009,100.0,7.2,240.0
L100_D7.2_U260,r100/t7.2/t7.2_260.cif,L100_D7.2_U260.pkl,156,3702,4,3,-936.44253,0.1972700000000031,100.0,7.2,260.0
L100_D7.2_U280,r100/t7.2/t7.2_280.cif,L100_D7.2_U280.pkl,156,3698,4,3,-936.45066,0.1891400000000658,100.0,7.2,280.0
L100_D7.2_U300,r100/t7.2/t7.2_300.cif,L100_D7.2_U300.pkl,156,3680,4,3,-936.34519,0.2946100000000342,100.0,7.2,300.0
L100_D7.2_U320,r100/t7.2/t7.2_320.cif,L100_D7.2_U320.pkl,156,3634,4,3,-936.20328,0.4365200000000868,100.0,7.2,320.0
L100_D7.2_U340,r100/t7.2/t7.2_340.cif,L100_D7.2_U340.pkl,156,3622,4,3,-936.24417,0.3956299999999828,100.0,7.2,340.0
L100_D7.2_U40,r100/t7.2/t7.2_40.cif,L100_D7.2_U40.pkl,156,3586,4,3,-936.21523,0.424570000000017,100.0,7.2,40.0
L100_D7.2_U60,r100/t7.2/t7.2_60.cif,L100_D7.2_U60.pkl,156,3584,4,3,-936.15533,0.4844699999999875,100.0,7.2,60.0
L100_D7.2_U80,r100/t7.2/t7.2_80.cif,L100_D7.2_U80.pkl,156,3622,4,3,-936.30955,0.3302500000000918,100.0,7.2,80.0
L100_D8.4_U0,r100/t8.4/t8.4_0.cif,L100_D8.4_U0.pkl,156,3600,4,3,-936.20184,0.4379600000000891,100.0,8.4,0.0
L100_D8.4_U100,r100/t8.4/t8.4_100.cif,L100_D8.4_U100.pkl,156,3800,4,3,-936.49685,0.1429500000000416,100.0,8.4,100.0
L100_D8.4_U120,r100/t8.4/t8.4_120.cif,L100_D8.4_U120.pkl,156,3726,4,3,-936.43298,0.2068199999999933,100.0,8.4,120.0
L100_D8.4_U140,r100/t8.4/t8.4_140.cif,L100_D8.4_U140.pkl,156,3618,4,3,-936.29793,0.3418700000000854,100.0,8.4,140.0
L100_D8.4_U160,r100/t8.4/t8.4_160.cif,L100_D8.4_U160.pkl,156,3594,4,3,-936.15333,0.4864700000000539,100.0,8.4,160.0
L100_D8.4_U180,r100/t8.4/t8.4_180.cif,L100_D8.4_U180.pkl,156,3588,4,3,-935.94891,0.6908900000000813,100.0,8.4,180.0
L100_D8.4_U20,r100/t8.4/t8.4_20.cif,L100_D8.4_U20.pkl,156,3622,4,3,-936.14851,0.4912900000000491,100.0,8.4,20.0
L100_D8.4_U200,r100/t8.4/t8.4_200.cif,L100_D8.4_U200.pkl,156,3582,4,3,-936.11217,0.5276300000000447,100.0,8.4,200.0
L100_D8.4_U220,r100/t8.4/t8.4_220.cif,L100_D8.4_U220.pkl,156,3730,4,3,-936.33938,0.300420000000031,100.0,8.4,220.0
L100_D8.4_U240,r100/t8.4/t8.4_240.cif,L100_D8.4_U240.pkl,156,4116,4,3,-936.94091,-0.3011099999999942,100.0,8.4,240.0
L100_D8.4_U260,r100/t8.4/t8.4_260.cif,L100_D8.4_U260.pkl,156,3746,4,3,-936.4021,0.237700000000018,100.0,8.4,260.0
L100_D8.4_U280,r100/t8.4/t8.4_280.cif,L100_D8.4_U280.pkl,156,3734,4,3,-936.42377,0.2160300000000461,100.0,8.4,280.0
L100_D8.4_U300,r100/t8.4/t8.4_300.cif,L100_D8.4_U300.pkl,156,3632,4,3,-936.20141,0.4383900000000267,100.0,8.4,300.0
L100_D8.4_U320,r100/t8.4/t8.4_320.cif,L100_D8.4_U320.pkl,156,3648,4,3,-936.21267,0.4271300000000337,100.0,8.4,320.0
L100_D8.4_U340,r100/t8.4/t8.4_340.cif,L100_D8.4_U340.pkl,156,3620,4,3,-936.25776,0.3820400000000745,100.0,8.4,340.0
L100_D8.4_U40,r100/t8.4/t8.4_40.cif,L100_D8.4_U40.pkl,156,3652,4,3,-936.11726,0.5225400000000491,100.0,8.4,40.0
L100_D8.4_U60,r100/t8.4/t8.4_60.cif,L100_D8.4_U60.pkl,156,3612,4,3,-936.01047,0.6293299999999817,100.0,8.4,60.0
L100_D8.4_U80,r100/t8.4/t8.4_80.cif,L100_D8.4_U80.pkl,156,3604,4,3,-936.26856,0.3712400000000571,100.0,8.4,80.0
L100_D9.6_U0,r100/t9.6/t9.6_0.cif,L100_D9.6_U0.pkl,156,3608,4,3,-936.24834,0.3914600000000519,100.0,9.6,0.0
L100_D9.6_U100,r100/t9.6/t9.6_100.cif,L100_D9.6_U100.pkl,156,3668,4,3,-936.33188,0.307920000000081,100.0,9.6,100.0
L100_D9.6_U120,r100/t9.6/t9.6_120.cif,L100_D9.6_U120.pkl,156,3712,4,3,-936.42274,0.2170600000000604,100.0,9.6,120.0
L100_D9.6_U140,r100/t9.6/t9.6_140.cif,L100_D9.6_U140.pkl,156,3624,4,3,-936.29506,0.3447400000000016,100.0,9.6,140.0
L100_D9.6_U160,r100/t9.6/t9.6_160.cif,L100_D9.6_U160.pkl,156,3568,4,3,-936.10693,0.5328700000000026,100.0,9.6,160.0
L100_D9.6_U180,r100/t9.6/t9.6_180.cif,L100_D9.6_U180.pkl,156,3550,4,3,-936.00026,0.6395400000000109,100.0,9.6,180.0
L100_D9.6_U20,r100/t9.6/t9.6_20.cif,L100_D9.6_U20.pkl,156,3620,4,3,-936.15166,0.488140000000044,100.0,9.6,20.0
L100_D9.6_U200,r100/t9.6/t9.6_200.cif,L100_D9.6_U200.pkl,156,3758,4,3,-936.49206,0.1477399999999988,100.0,9.6,200.0
L100_D9.6_U220,r100/t9.6/t9.6_220.cif,L100_D9.6_U220.pkl,156,3960,4,3,-937.12978,-0.4899799999999459,100.0,9.6,220.0
L100_D9.6_U240,r100/t9.6/t9.6_240.cif,L100_D9.6_U240.pkl,156,4000,4,3,-936.8964,-0.2565999999999349,100.0,9.6,240.0
L100_D9.6_U260,r100/t9.6/t9.6_260.cif,L100_D9.6_U260.pkl,156,3918,4,3,-936.6191,0.0207000000000334,100.0,9.6,260.0
L100_D9.6_U280,r100/t9.6/t9.6_280.cif,L100_D9.6_U280.pkl,156,3708,4,3,-936.32863,0.311170000000061,100.0,9.6,280.0
L100_D9.6_U300,r100/t9.6/t9.6_300.cif,L100_D9.6_U300.pkl,156,3600,4,3,-936.17651,0.463290000000029,100.0,9.6,300.0
L100_D9.6_U320,r100/t9.6/t9.6_320.cif,L100_D9.6_U320.pkl,156,3660,4,3,-936.23452,0.4052800000000616,100.0,9.6,320.0
L100_D9.6_U340,r100/t9.6/t9.6_340.cif,L100_D9.6_U340.pkl,156,3650,4,3,-936.29435,0.345450000000028,100.0,9.6,340.0
L100_D9.6_U40,r100/t9.6/t9.6_40.cif,L100_D9.6_U40.pkl,156,3614,4,3,-936.15967,0.480130000000031,100.0,9.6,40.0
L100_D9.6_U60,r100/t9.6/t9.6_60.cif,L100_D9.6_U60.pkl,156,3714,4,3,-936.28842,0.3513800000000628,100.0,9.6,60.0
L100_D9.6_U80,r100/t9.6/t9.6_80.cif,L100_D9.6_U80.pkl,156,3736,4,3,-936.41426,0.2255400000000236,100.0,9.6,80.0
L120_D0_U0,r120/t0/t0_0.cif,L120_D0_U0.pkl,156,3664,4,3,-936.10214,0.5376600000000735,120.0,0.0,0.0
L120_D0_U100,r120/t0/t0_100.cif,L120_D0_U100.pkl,156,3678,4,3,-936.21887,0.4209299999999984,120.0,0.0,100.0
L120_D0_U120,r120/t0/t0_120.cif,L120_D0_U120.pkl,156,3722,4,3,-936.42103,0.2187700000000632,120.0,0.0,120.0
L120_D0_U140,r120/t0/t0_140.cif,L120_D0_U140.pkl,156,3672,4,3,-936.36196,0.2778400000000829,120.0,0.0,140.0
L120_D0_U160,r120/t0/t0_160.cif,L120_D0_U160.pkl,156,3606,4,3,-936.23034,0.409460000000081,120.0,0.0,160.0
L120_D0_U180,r120/t0/t0_180.cif,L120_D0_U180.pkl,156,3586,4,3,-936.13704,0.5027600000000803,120.0,0.0,180.0
L120_D0_U20,r120/t0/t0_20.cif,L120_D0_U20.pkl,156,3616,4,3,-936.08675,0.5530499999999847,120.0,0.0,20.0
L120_D0_U200,r120/t0/t0_200.cif,L120_D0_U200.pkl,156,3532,4,3,-935.97729,0.6625099999999975,120.0,0.0,200.0
L120_D0_U220,r120/t0/t0_220.cif,L120_D0_U220.pkl,156,3554,4,3,-935.99862,0.6411800000000767,120.0,0.0,220.0
L120_D0_U240,r120/t0/t0_240.cif,L120_D0_U240.pkl,156,3582,4,3,-936.12714,0.5126599999999826,120.0,0.0,240.0
L120_D0_U260,r120/t0/t0_260.cif,L120_D0_U260.pkl,156,3642,4,3,-936.23538,0.4044200000000728,120.0,0.0,260.0
L120_D0_U280,r120/t0/t0_280.cif,L120_D0_U280.pkl,156,3620,4,3,-936.22082,0.4189800000000332,120.0,0.0,280.0
L120_D0_U300,r120/t0/t0_300.cif,L120_D0_U300.pkl,156,3644,4,3,-936.20929,0.4305100000000266,120.0,0.0,300.0
L120_D0_U320,r120/t0/t0_320.cif,L120_D0_U320.pkl,156,3660,4,3,-936.12598,0.5138200000000097,120.0,0.0,320.0
L120_D0_U340,r120/t0/t0_340.cif,L120_D0_U340.pkl,156,3634,4,3,-936.11997,0.51983000000007,120.0,0.0,340.0
L120_D0_U40,r120/t0/t0_40.cif,L120_D0_U40.pkl,156,3620,4,3,-936.1794,0.4604000000000496,120.0,0.0,40.0
L120_D0_U60,r120/t0/t0_60.cif,L120_D0_U60.pkl,156,3644,4,3,-936.18892,0.4508799999999837,120.0,0.0,60.0
L120_D0_U80,r120/t0/t0_80.cif,L120_D0_U80.pkl,156,3650,4,3,-936.04561,0.594190000000026,120.0,0.0,80.0
L120_D1.2_U0,r120/t1.2/t1.2_0.cif,L120_D1.2_U0.pkl,156,3584,4,3,-936.14145,0.4983500000000731,120.0,1.2,0.0
L120_D1.2_U100,r120/t1.2/t1.2_100.cif,L120_D1.2_U100.pkl,156,3646,4,3,-936.31685,0.3229499999999916,120.0,1.2,100.0
L120_D1.2_U120,r120/t1.2/t1.2_120.cif,L120_D1.2_U120.pkl,156,3654,4,3,-936.41075,0.2290500000000292,120.0,1.2,120.0
L120_D1.2_U140,r120/t1.2/t1.2_140.cif,L120_D1.2_U140.pkl,156,3622,4,3,-936.33103,0.3087699999999813,120.0,1.2,140.0
L120_D1.2_U160,r120/t1.2/t1.2_160.cif,L120_D1.2_U160.pkl,156,3542,4,3,-936.15777,0.4820300000000088,120.0,1.2,160.0
L120_D1.2_U180,r120/t1.2/t1.2_180.cif,L120_D1.2_U180.pkl,156,3468,4,3,-936.03035,0.609450000000038,120.0,1.2,180.0
L120_D1.2_U20,r120/t1.2/t1.2_20.cif,L120_D1.2_U20.pkl,156,3534,4,3,-936.1276,0.5122000000000071,120.0,1.2,20.0
L120_D1.2_U200,r120/t1.2/t1.2_200.cif,L120_D1.2_U200.pkl,156,3460,4,3,-935.99444,0.6453599999999824,120.0,1.2,200.0
L120_D1.2_U220,r120/t1.2/t1.2_220.cif,L120_D1.2_U220.pkl,156,3474,4,3,-936.06915,0.5706500000000005,120.0,1.2,220.0
L120_D1.2_U240,r120/t1.2/t1.2_240.cif,L120_D1.2_U240.pkl,156,3550,4,3,-936.22605,0.41375000000005,120.0,1.2,240.0
L120_D1.2_U260,r120/t1.2/t1.2_260.cif,L120_D1.2_U260.pkl,156,3610,4,3,-936.28544,0.3543600000000424,120.0,1.2,260.0
L120_D1.2_U280,r120/t1.2/t1.2_280.cif,L120_D1.2_U280.pkl,156,3608,4,3,-936.26542,0.3743800000000874,120.0,1.2,280.0
